,Date,Time,Finish,Duration
2018-03-21 08:45:00,2018-03-21,08:45:00,2018-03-21 09:40:00,55.0
2018-03-21 15:18:00,2018-03-21,15:18:00,2018-03-21 15:34:00,16.0
2018-03-21 18:50:00,2018-03-21,18:50:00,2018-03-22 00:14:00,324.0
2018-03-22 00:36:00,2018-03-22,00:36:00,2018-03-22 03:51:00,195.0
2018-03-22 04:09:00,2018-03-22,04:09:00,2018-03-22 05:31:00,82.0
2018-03-22 10:35:00,2018-03-22,10:35:00,2018-03-22 11:10:00,35.0
2018-03-22 15:34:00,2018-03-22,15:34:00,2018-03-22 16:10:00,36.0
2018-03-22 19:33:00,2018-03-22,19:33:00,2018-03-23 00:22:00,289.0
2018-03-23 00:42:00,2018-03-23,00:42:00,2018-03-23 02:02:00,80.0
2018-03-23 02:22:00,2018-03-23,02:22:00,2018-03-23 03:12:00,50.0
2018-03-23 03:30:00,2018-03-23,03:30:00,2018-03-23 07:10:00,220.0
2018-03-23 09:24:00,2018-03-23,09:24:00,2018-03-23 09:52:00,28.0
2018-03-23 12:11:00,2018-03-23,12:11:00,2018-03-23 15:05:00,174.0
2018-03-23 17:37:00,2018-03-23,17:37:00,2018-03-23 17:57:00,20.0
2018-03-23 20:18:00,2018-03-23,20:18:00,2018-03-24 01:03:00,285.0
2018-03-24 01:38:00,2018-03-24,01:38:00,2018-03-24 03:45:00,127.0
2018-03-24 04:07:00,2018-03-24,04:07:00,2018-03-24 05:13:00,66.0
2018-03-24 05:36:00,2018-03-24,05:36:00,2018-03-24 07:15:00,99.0
2018-03-24 09:25:00,2018-03-24,09:25:00,2018-03-24 09:59:00,34.0
2018-03-24 12:33:00,2018-03-24,12:33:00,2018-03-24 13:04:00,31.0
2018-03-24 15:26:00,2018-03-24,15:26:00,2018-03-24 17:06:00,100.0
2018-03-24 20:09:00,2018-03-24,20:09:00,2018-03-24 23:36:00,207.0
2018-03-25 00:05:00,2018-03-25,00:05:00,2018-03-25 02:41:00,156.0
2018-03-25 03:01:00,2018-03-25,03:01:00,2018-03-25 04:30:00,89.0
2018-03-25 04:41:00,2018-03-25,04:41:00,2018-03-25 06:21:00,100.0
2018-03-25 09:20:00,2018-03-25,09:20:00,2018-03-25 09:49:00,29.0
2018-03-25 13:05:00,2018-03-25,13:05:00,2018-03-25 15:57:00,172.0
2018-03-25 18:55:00,2018-03-25,18:55:00,2018-03-26 00:33:00,338.0
2018-03-26 01:03:00,2018-03-26,01:03:00,2018-03-26 03:04:00,121.0
2018-03-26 03:19:00,2018-03-26,03:19:00,2018-03-26 05:54:00,155.0
2018-03-26 07:49:00,2018-03-26,07:49:00,2018-03-26 09:22:00,93.0
2018-03-26 11:51:00,2018-03-26,11:51:00,2018-03-26 12:43:00,52.0
2018-03-26 14:51:00,2018-03-26,14:51:00,2018-03-26 15:45:00,54.0
2018-03-26 19:29:00,2018-03-26,19:29:00,2018-03-26 22:00:00,151.0
2018-03-26 22:11:00,2018-03-26,22:11:00,2018-03-27 00:55:00,164.0
2018-03-27 01:16:00,2018-03-27,01:16:00,2018-03-27 03:12:00,116.0
2018-03-27 04:30:00,2018-03-27,04:30:00,2018-03-27 05:52:00,82.0
2018-03-27 08:37:00,2018-03-27,08:37:00,2018-03-27 09:07:00,30.0
2018-03-27 12:22:00,2018-03-27,12:22:00,2018-03-27 12:55:00,33.0
2018-03-27 15:20:00,2018-03-27,15:20:00,2018-03-27 15:50:00,30.0
2018-03-27 22:05:00,2018-03-27,22:05:00,2018-03-28 01:35:00,210.0
2018-03-28 01:50:00,2018-03-28,01:50:00,2018-03-28 02:15:00,25.0
2018-03-28 02:45:00,2018-03-28,02:45:00,2018-03-28 04:04:00,79.0
2018-03-28 04:18:00,2018-03-28,04:18:00,2018-03-28 07:10:00,172.0
2018-03-28 09:41:00,2018-03-28,09:41:00,2018-03-28 10:30:00,49.0
2018-03-28 13:24:00,2018-03-28,13:24:00,2018-03-28 14:08:00,44.0
2018-03-28 18:36:00,2018-03-28,18:36:00,2018-03-29 01:12:00,396.0
2018-03-29 02:03:00,2018-03-29,02:03:00,2018-03-29 06:16:00,253.0
2018-03-29 09:45:00,2018-03-29,09:45:00,2018-03-29 10:24:00,39.0
2018-03-29 12:45:00,2018-03-29,12:45:00,2018-03-29 13:15:00,30.0
2018-03-29 18:50:00,2018-03-29,18:50:00,2018-03-29 22:59:00,249.0
2018-03-29 23:36:00,2018-03-29,23:36:00,2018-03-30 03:22:00,226.0
2018-03-30 03:52:00,2018-03-30,03:52:00,2018-03-30 06:01:00,129.0
2018-03-30 09:14:00,2018-03-30,09:14:00,2018-03-30 10:00:00,46.0
2018-03-30 12:50:00,2018-03-30,12:50:00,2018-03-30 14:23:00,93.0
2018-03-30 18:10:00,2018-03-30,18:10:00,2018-03-30 18:45:00,35.0
2018-03-30 18:54:00,2018-03-30,18:54:00,2018-03-30 21:44:00,170.0
2018-03-30 22:08:00,2018-03-30,22:08:00,2018-03-31 00:15:00,127.0
2018-03-31 00:22:00,2018-03-31,00:22:00,2018-03-31 02:01:00,99.0
2018-03-31 02:36:00,2018-03-31,02:36:00,2018-03-31 03:26:00,50.0
2018-03-31 03:36:00,2018-03-31,03:36:00,2018-03-31 03:53:00,17.0
2018-03-31 04:17:00,2018-03-31,04:17:00,2018-03-31 06:15:00,118.0
2018-03-31 09:18:00,2018-03-31,09:18:00,2018-03-31 09:51:00,33.0
2018-03-31 12:56:00,2018-03-31,12:56:00,2018-03-31 13:24:00,28.0
2018-03-31 15:57:00,2018-03-31,15:57:00,2018-03-31 16:32:00,35.0
2018-03-31 18:30:00,2018-03-31,18:30:00,2018-04-01 01:34:00,424.0
2018-04-01 03:32:00,2018-04-01,03:32:00,2018-04-01 06:30:00,178.0
2018-04-01 11:53:00,2018-04-01,11:53:00,2018-04-01 15:34:00,221.0
2018-04-01 18:54:00,2018-04-01,18:54:00,2018-04-01 22:54:00,240.0
2018-04-01 23:10:00,2018-04-01,23:10:00,2018-04-02 02:38:00,208.0
2018-04-02 04:00:00,2018-04-02,04:00:00,2018-04-02 04:35:00,35.0
2018-04-02 05:13:00,2018-04-02,05:13:00,2018-04-02 07:06:00,113.0
2018-04-02 09:05:00,2018-04-02,09:05:00,2018-04-02 09:40:00,35.0
2018-04-02 13:05:00,2018-04-02,13:05:00,2018-04-02 13:45:00,40.0
2018-04-02 16:00:00,2018-04-02,16:00:00,2018-04-02 16:35:00,35.0
2018-04-02 19:24:00,2018-04-02,19:24:00,2018-04-02 22:58:00,214.0
2018-04-02 23:21:00,2018-04-02,23:21:00,2018-04-03 00:41:00,80.0
2018-04-03 01:00:00,2018-04-03,01:00:00,2018-04-03 02:51:00,111.0
2018-04-03 03:12:00,2018-04-03,03:12:00,2018-04-03 05:30:00,138.0
2018-04-03 11:24:00,2018-04-03,11:24:00,2018-04-03 11:45:00,21.0
2018-04-03 13:30:00,2018-04-03,13:30:00,2018-04-03 15:03:00,93.0
2018-04-03 19:21:00,2018-04-03,19:21:00,2018-04-03 21:49:00,148.0
2018-04-03 22:11:00,2018-04-03,22:11:00,2018-04-04 00:35:00,144.0
2018-04-04 01:19:00,2018-04-04,01:19:00,2018-04-04 04:07:00,168.0
2018-04-04 04:30:00,2018-04-04,04:30:00,2018-04-04 06:19:00,109.0
2018-04-04 09:30:00,2018-04-04,09:30:00,2018-04-04 10:00:00,30.0
2018-04-04 12:45:00,2018-04-04,12:45:00,2018-04-04 13:15:00,30.0
2018-04-04 15:48:00,2018-04-04,15:48:00,2018-04-04 16:37:00,49.0
2018-04-04 19:36:00,2018-04-04,19:36:00,2018-04-04 22:25:00,169.0
2018-04-04 22:48:00,2018-04-04,22:48:00,2018-04-05 03:51:00,303.0
2018-04-05 04:11:00,2018-04-05,04:11:00,2018-04-05 06:00:00,109.0
2018-04-05 20:07:00,2018-04-05,20:07:00,2018-04-06 00:53:00,286.0
2018-04-06 01:19:00,2018-04-06,01:19:00,2018-04-06 03:25:00,126.0
2018-04-06 03:34:00,2018-04-06,03:34:00,2018-04-06 04:34:00,60.0
2018-04-06 04:47:00,2018-04-06,04:47:00,2018-04-06 07:02:00,135.0
2018-04-06 15:11:00,2018-04-06,15:11:00,2018-04-06 16:53:00,102.0
2018-04-06 19:47:00,2018-04-06,19:47:00,2018-04-07 01:09:00,322.0
2018-04-07 01:31:00,2018-04-07,01:31:00,2018-04-07 03:25:00,114.0
2018-04-07 03:58:00,2018-04-07,03:58:00,2018-04-07 05:52:00,114.0
2018-04-07 10:20:00,2018-04-07,10:20:00,2018-04-07 10:40:00,20.0
2018-04-07 12:55:00,2018-04-07,12:55:00,2018-04-07 13:20:00,25.0
2018-04-07 17:02:00,2018-04-07,17:02:00,2018-04-07 17:30:00,28.0
2018-04-07 18:38:00,2018-04-07,18:38:00,2018-04-07 20:45:00,127.0
2018-04-07 20:56:00,2018-04-07,20:56:00,2018-04-07 23:45:00,169.0
2018-04-08 00:02:00,2018-04-08,00:02:00,2018-04-08 01:19:00,77.0
2018-04-08 01:32:00,2018-04-08,01:32:00,2018-04-08 04:53:00,201.0
2018-04-08 09:10:00,2018-04-08,09:10:00,2018-04-08 09:55:00,45.0
2018-04-08 15:27:00,2018-04-08,15:27:00,2018-04-08 17:20:00,113.0
2018-04-08 20:10:00,2018-04-08,20:10:00,2018-04-09 00:33:00,263.0
2018-04-09 00:45:00,2018-04-09,00:45:00,2018-04-09 01:40:00,55.0
2018-04-09 02:50:00,2018-04-09,02:50:00,2018-04-09 07:41:00,291.0
2018-04-09 13:04:00,2018-04-09,13:04:00,2018-04-09 14:40:00,96.0
2018-04-09 17:53:00,2018-04-09,17:53:00,2018-04-09 18:23:00,30.0
2018-04-09 20:01:00,2018-04-09,20:01:00,2018-04-10 01:19:00,318.0
2018-04-10 02:00:00,2018-04-10,02:00:00,2018-04-10 03:14:00,74.0
2018-04-10 03:42:00,2018-04-10,03:42:00,2018-04-10 04:13:00,31.0
2018-04-10 04:49:00,2018-04-10,04:49:00,2018-04-10 07:19:00,150.0
2018-04-10 10:22:00,2018-04-10,10:22:00,2018-04-10 10:33:00,11.0
2018-04-10 11:25:00,2018-04-10,11:25:00,2018-04-10 13:32:00,127.0
2018-04-10 15:58:00,2018-04-10,15:58:00,2018-04-10 16:28:00,30.0
2018-04-10 19:44:00,2018-04-10,19:44:00,2018-04-10 20:54:00,70.0
2018-04-10 21:02:00,2018-04-10,21:02:00,2018-04-10 22:21:00,79.0
2018-04-10 22:58:00,2018-04-10,22:58:00,2018-04-11 00:10:00,72.0
2018-04-11 00:27:00,2018-04-11,00:27:00,2018-04-11 02:40:00,133.0
2018-04-11 03:23:00,2018-04-11,03:23:00,2018-04-11 04:37:00,74.0
2018-04-11 05:10:00,2018-04-11,05:10:00,2018-04-11 07:00:00,110.0
2018-04-11 11:19:00,2018-04-11,11:19:00,2018-04-11 12:59:00,100.0
2018-04-11 15:58:00,2018-04-11,15:58:00,2018-04-11 16:43:00,45.0
2018-04-11 19:11:00,2018-04-11,19:11:00,2018-04-11 20:50:00,99.0
2018-04-11 21:09:00,2018-04-11,21:09:00,2018-04-11 23:28:00,139.0
2018-04-11 23:43:00,2018-04-11,23:43:00,2018-04-12 01:04:00,81.0
2018-04-12 01:23:00,2018-04-12,01:23:00,2018-04-12 03:57:00,154.0
2018-04-12 04:21:00,2018-04-12,04:21:00,2018-04-12 05:19:00,58.0
2018-04-12 07:45:00,2018-04-12,07:45:00,2018-04-12 07:59:00,14.0
2018-04-12 09:30:00,2018-04-12,09:30:00,2018-04-12 09:59:00,29.0
2018-04-12 11:30:00,2018-04-12,11:30:00,2018-04-12 12:10:00,40.0
2018-04-12 14:40:00,2018-04-12,14:40:00,2018-04-12 15:00:00,20.0
2018-04-12 18:00:00,2018-04-12,18:00:00,2018-04-12 18:19:00,19.0
2018-04-12 19:22:00,2018-04-12,19:22:00,2018-04-12 22:04:00,162.0
2018-04-12 22:15:00,2018-04-12,22:15:00,2018-04-12 23:26:00,71.0
2018-04-12 23:40:00,2018-04-12,23:40:00,2018-04-13 02:00:00,140.0
2018-04-13 02:11:00,2018-04-13,02:11:00,2018-04-13 03:27:00,76.0
2018-04-13 03:45:00,2018-04-13,03:45:00,2018-04-13 05:37:00,112.0
2018-04-13 08:15:00,2018-04-13,08:15:00,2018-04-13 09:00:00,45.0
2018-04-13 11:07:00,2018-04-13,11:07:00,2018-04-13 12:09:00,62.0
2018-04-13 14:05:00,2018-04-13,14:05:00,2018-04-13 14:40:00,35.0
2018-04-13 19:31:00,2018-04-13,19:31:00,2018-04-13 20:31:00,60.0
2018-04-13 20:54:00,2018-04-13,20:54:00,2018-04-14 01:17:00,263.0
2018-04-14 01:33:00,2018-04-14,01:33:00,2018-04-14 04:43:00,190.0
2018-04-14 05:25:00,2018-04-14,05:25:00,2018-04-14 07:00:00,95.0
2018-04-14 10:01:00,2018-04-14,10:01:00,2018-04-14 11:23:00,82.0
2018-04-14 14:17:00,2018-04-14,14:17:00,2018-04-14 15:06:00,49.0
2018-04-14 18:24:00,2018-04-14,18:24:00,2018-04-14 20:40:00,136.0
2018-04-14 20:48:00,2018-04-14,20:48:00,2018-04-14 21:01:00,13.0
2018-04-14 21:12:00,2018-04-14,21:12:00,2018-04-14 22:47:00,95.0
2018-04-14 23:12:00,2018-04-14,23:12:00,2018-04-15 01:40:00,148.0
2018-04-15 01:54:00,2018-04-15,01:54:00,2018-04-15 03:14:00,80.0
2018-04-15 03:47:00,2018-04-15,03:47:00,2018-04-15 06:24:00,157.0
2018-04-15 09:28:00,2018-04-15,09:28:00,2018-04-15 09:58:00,30.0
2018-04-15 16:54:00,2018-04-15,16:54:00,2018-04-15 17:24:00,30.0
2018-04-15 19:25:00,2018-04-15,19:25:00,2018-04-16 00:32:00,307.0
2018-04-16 00:45:00,2018-04-16,00:45:00,2018-04-16 02:47:00,122.0
2018-04-16 03:01:00,2018-04-16,03:01:00,2018-04-16 04:11:00,70.0
2018-04-16 04:23:00,2018-04-16,04:23:00,2018-04-16 05:03:00,40.0
2018-04-16 05:13:00,2018-04-16,05:13:00,2018-04-16 06:20:00,67.0
2018-04-16 12:03:00,2018-04-16,12:03:00,2018-04-16 12:34:00,31.0
2018-04-16 15:22:00,2018-04-16,15:22:00,2018-04-16 16:44:00,82.0
2018-04-16 19:33:00,2018-04-16,19:33:00,2018-04-16 22:40:00,187.0
2018-04-16 22:49:00,2018-04-16,22:49:00,2018-04-16 23:59:00,70.0
2018-04-17 00:12:00,2018-04-17,00:12:00,2018-04-17 01:22:00,70.0
2018-04-17 01:35:00,2018-04-17,01:35:00,2018-04-17 03:17:00,102.0
2018-04-17 03:35:00,2018-04-17,03:35:00,2018-04-17 03:53:00,18.0
2018-04-17 04:03:00,2018-04-17,04:03:00,2018-04-17 05:49:00,106.0
2018-04-17 07:59:00,2018-04-17,07:59:00,2018-04-17 09:38:00,99.0
2018-04-17 13:45:00,2018-04-17,13:45:00,2018-04-17 14:19:00,34.0
2018-04-17 18:33:00,2018-04-17,18:33:00,2018-04-17 21:50:00,197.0
2018-04-17 22:01:00,2018-04-17,22:01:00,2018-04-18 01:22:00,201.0
2018-04-18 01:41:00,2018-04-18,01:41:00,2018-04-18 03:39:00,118.0
2018-04-18 03:51:00,2018-04-18,03:51:00,2018-04-18 04:57:00,66.0
2018-04-18 08:05:00,2018-04-18,08:05:00,2018-04-18 08:58:00,53.0
2018-04-18 11:38:00,2018-04-18,11:38:00,2018-04-18 12:50:00,72.0
2018-04-18 15:31:00,2018-04-18,15:31:00,2018-04-18 15:56:00,25.0
2018-04-18 18:21:00,2018-04-18,18:21:00,2018-04-18 20:32:00,131.0
2018-04-18 21:10:00,2018-04-18,21:10:00,2018-04-18 23:03:00,113.0
2018-04-18 23:20:00,2018-04-18,23:20:00,2018-04-19 02:15:00,175.0
2018-04-19 02:38:00,2018-04-19,02:38:00,2018-04-19 03:54:00,76.0
2018-04-19 04:52:00,2018-04-19,04:52:00,2018-04-19 06:55:00,123.0
2018-04-19 18:54:00,2018-04-19,18:54:00,2018-04-19 22:32:00,218.0
2018-04-19 22:40:00,2018-04-19,22:40:00,2018-04-20 02:02:00,202.0
2018-04-20 02:16:00,2018-04-20,02:16:00,2018-04-20 04:53:00,157.0
2018-04-20 05:05:00,2018-04-20,05:05:00,2018-04-20 06:40:00,95.0
2018-04-20 09:40:00,2018-04-20,09:40:00,2018-04-20 10:11:00,31.0
2018-04-20 12:11:00,2018-04-20,12:11:00,2018-04-20 12:50:00,39.0
2018-04-20 15:45:00,2018-04-20,15:45:00,2018-04-20 16:16:00,31.0
2018-04-20 19:05:00,2018-04-20,19:05:00,2018-04-20 21:03:00,118.0
2018-04-20 21:10:00,2018-04-20,21:10:00,2018-04-20 22:26:00,76.0
2018-04-21 03:48:00,2018-04-21,03:48:00,2018-04-21 05:57:00,129.0
2018-04-21 10:28:00,2018-04-21,10:28:00,2018-04-21 10:57:00,29.0
2018-04-21 19:11:00,2018-04-21,19:11:00,2018-04-21 21:09:00,118.0
2018-04-21 21:22:00,2018-04-21,21:22:00,2018-04-21 23:39:00,137.0
2018-04-21 23:59:00,2018-04-21,23:59:00,2018-04-22 02:04:00,125.0
2018-04-22 02:17:00,2018-04-22,02:17:00,2018-04-22 04:34:00,137.0
2018-04-22 04:56:00,2018-04-22,04:56:00,2018-04-22 06:40:00,104.0
2018-04-22 09:15:00,2018-04-22,09:15:00,2018-04-22 09:55:00,40.0
2018-04-22 13:53:00,2018-04-22,13:53:00,2018-04-22 14:46:00,53.0
2018-04-22 14:59:00,2018-04-22,14:59:00,2018-04-22 15:14:00,15.0
2018-04-22 18:04:00,2018-04-22,18:04:00,2018-04-22 22:13:00,249.0
2018-04-22 22:30:00,2018-04-22,22:30:00,2018-04-23 00:56:00,146.0
2018-04-23 01:16:00,2018-04-23,01:16:00,2018-04-23 02:18:00,62.0
2018-04-23 03:11:00,2018-04-23,03:11:00,2018-04-23 05:18:00,127.0
2018-04-23 05:31:00,2018-04-23,05:31:00,2018-04-23 06:27:00,56.0
2018-04-23 13:30:00,2018-04-23,13:30:00,2018-04-23 14:55:00,85.0
2018-04-23 18:34:00,2018-04-23,18:34:00,2018-04-23 22:42:00,248.0
2018-04-23 23:23:00,2018-04-23,23:23:00,2018-04-24 00:45:00,82.0
2018-04-24 01:05:00,2018-04-24,01:05:00,2018-04-24 02:10:00,65.0
2018-04-24 02:20:00,2018-04-24,02:20:00,2018-04-24 03:34:00,74.0
2018-04-24 03:51:00,2018-04-24,03:51:00,2018-04-24 05:24:00,93.0
2018-04-24 08:05:00,2018-04-24,08:05:00,2018-04-24 09:00:00,55.0
2018-04-24 13:14:00,2018-04-24,13:14:00,2018-04-24 13:50:00,36.0
2018-04-24 17:22:00,2018-04-24,17:22:00,2018-04-24 18:52:00,90.0
2018-04-24 19:13:00,2018-04-24,19:13:00,2018-04-24 22:42:00,209.0
2018-04-24 23:15:00,2018-04-24,23:15:00,2018-04-25 00:12:00,57.0
2018-04-25 00:27:00,2018-04-25,00:27:00,2018-04-25 01:39:00,72.0
2018-04-25 01:56:00,2018-04-25,01:56:00,2018-04-25 03:06:00,70.0
2018-04-25 03:36:00,2018-04-25,03:36:00,2018-04-25 04:20:00,44.0
2018-04-25 04:31:00,2018-04-25,04:31:00,2018-04-25 06:40:00,129.0
2018-04-25 10:30:00,2018-04-25,10:30:00,2018-04-25 10:43:00,13.0
2018-04-25 10:51:00,2018-04-25,10:51:00,2018-04-25 11:48:00,57.0
2018-04-25 16:01:00,2018-04-25,16:01:00,2018-04-25 16:40:00,39.0
2018-04-25 18:50:00,2018-04-25,18:50:00,2018-04-25 21:13:00,143.0
2018-04-25 21:21:00,2018-04-25,21:21:00,2018-04-25 22:59:00,98.0
2018-04-25 23:52:00,2018-04-25,23:52:00,2018-04-26 01:15:00,83.0
2018-04-26 01:30:00,2018-04-26,01:30:00,2018-04-26 03:47:00,137.0
2018-04-26 04:00:00,2018-04-26,04:00:00,2018-04-26 05:29:00,89.0
2018-04-26 11:45:00,2018-04-26,11:45:00,2018-04-26 13:27:00,102.0
2018-04-26 18:20:00,2018-04-26,18:20:00,2018-04-26 20:03:00,103.0
2018-04-26 20:20:00,2018-04-26,20:20:00,2018-04-26 22:50:00,150.0
2018-04-26 23:07:00,2018-04-26,23:07:00,2018-04-27 01:05:00,118.0
2018-04-27 01:18:00,2018-04-27,01:18:00,2018-04-27 01:48:00,30.0
2018-04-27 02:04:00,2018-04-27,02:04:00,2018-04-27 04:39:00,155.0
2018-04-27 05:40:00,2018-04-27,05:40:00,2018-04-27 06:46:00,66.0
2018-04-27 10:45:00,2018-04-27,10:45:00,2018-04-27 11:35:00,50.0
2018-04-27 18:24:00,2018-04-27,18:24:00,2018-04-27 19:04:00,40.0
2018-04-27 19:17:00,2018-04-27,19:17:00,2018-04-27 20:49:00,92.0
2018-04-27 20:53:00,2018-04-27,20:53:00,2018-04-27 22:02:00,69.0
2018-04-27 22:19:00,2018-04-27,22:19:00,2018-04-27 22:27:00,8.0
2018-04-27 22:36:00,2018-04-27,22:36:00,2018-04-28 00:36:00,120.0
2018-04-28 01:02:00,2018-04-28,01:02:00,2018-04-28 02:12:00,70.0
2018-04-28 02:48:00,2018-04-28,02:48:00,2018-04-28 03:23:00,35.0
2018-04-28 04:18:00,2018-04-28,04:18:00,2018-04-28 06:22:00,124.0
2018-04-28 10:45:00,2018-04-28,10:45:00,2018-04-28 11:30:00,45.0
2018-04-28 12:58:00,2018-04-28,12:58:00,2018-04-28 13:41:00,43.0
2018-04-28 16:08:00,2018-04-28,16:08:00,2018-04-28 16:45:00,37.0
2018-04-28 17:30:00,2018-04-28,17:30:00,2018-04-28 18:40:00,70.0
2018-04-28 19:04:00,2018-04-28,19:04:00,2018-04-28 21:53:00,169.0
2018-04-28 22:10:00,2018-04-28,22:10:00,2018-04-28 23:09:00,59.0
2018-04-28 23:26:00,2018-04-28,23:26:00,2018-04-29 00:24:00,58.0
2018-04-29 00:32:00,2018-04-29,00:32:00,2018-04-29 02:09:00,97.0
2018-04-29 03:06:00,2018-04-29,03:06:00,2018-04-29 03:56:00,50.0
2018-04-29 04:10:00,2018-04-29,04:10:00,2018-04-29 06:56:00,166.0
2018-04-29 09:45:00,2018-04-29,09:45:00,2018-04-29 11:14:00,89.0
2018-04-29 15:10:00,2018-04-29,15:10:00,2018-04-29 17:04:00,114.0
2018-04-29 18:55:00,2018-04-29,18:55:00,2018-04-29 23:04:00,249.0
2018-04-29 23:15:00,2018-04-29,23:15:00,2018-04-29 23:48:00,33.0
2018-04-30 00:27:00,2018-04-30,00:27:00,2018-04-30 01:28:00,61.0
2018-04-30 02:10:00,2018-04-30,02:10:00,2018-04-30 05:31:00,201.0
2018-04-30 05:50:00,2018-04-30,05:50:00,2018-04-30 06:44:00,54.0
2018-04-30 10:54:00,2018-04-30,10:54:00,2018-04-30 11:22:00,28.0
2018-04-30 14:45:00,2018-04-30,14:45:00,2018-04-30 15:04:00,19.0
2018-04-30 17:51:00,2018-04-30,17:51:00,2018-04-30 18:05:00,14.0
2018-04-30 18:19:00,2018-04-30,18:19:00,2018-04-30 19:12:00,53.0
2018-04-30 19:25:00,2018-04-30,19:25:00,2018-04-30 21:37:00,132.0
2018-04-30 22:00:00,2018-04-30,22:00:00,2018-04-30 23:40:00,100.0
2018-05-01 00:22:00,2018-05-01,00:22:00,2018-05-01 01:39:00,77.0
2018-05-01 01:50:00,2018-05-01,01:50:00,2018-05-01 02:47:00,57.0
2018-05-01 03:01:00,2018-05-01,03:01:00,2018-05-01 05:16:00,135.0
2018-05-01 08:23:00,2018-05-01,08:23:00,2018-05-01 08:59:00,36.0
2018-05-01 12:39:00,2018-05-01,12:39:00,2018-05-01 13:10:00,31.0
2018-05-01 13:22:00,2018-05-01,13:22:00,2018-05-01 14:24:00,62.0
2018-05-01 18:51:00,2018-05-01,18:51:00,2018-05-01 20:51:00,120.0
2018-05-01 21:25:00,2018-05-01,21:25:00,2018-05-01 23:26:00,121.0
2018-05-02 00:10:00,2018-05-02,00:10:00,2018-05-02 01:35:00,85.0
2018-05-02 03:20:00,2018-05-02,03:20:00,2018-05-02 06:00:00,160.0
2018-05-02 06:13:00,2018-05-02,06:13:00,2018-05-02 07:15:00,62.0
2018-05-02 10:36:00,2018-05-02,10:36:00,2018-05-02 11:52:00,76.0
2018-05-02 15:17:00,2018-05-02,15:17:00,2018-05-02 16:34:00,77.0
2018-05-02 18:47:00,2018-05-02,18:47:00,2018-05-02 21:00:00,133.0
2018-05-02 21:33:00,2018-05-02,21:33:00,2018-05-02 23:41:00,128.0
2018-05-03 00:09:00,2018-05-03,00:09:00,2018-05-03 02:56:00,167.0
2018-05-03 03:40:00,2018-05-03,03:40:00,2018-05-03 05:23:00,103.0
2018-05-03 10:00:00,2018-05-03,10:00:00,2018-05-03 10:30:00,30.0
2018-05-03 12:30:00,2018-05-03,12:30:00,2018-05-03 13:15:00,45.0
2018-05-03 16:25:00,2018-05-03,16:25:00,2018-05-03 17:10:00,45.0
2018-05-03 19:18:00,2018-05-03,19:18:00,2018-05-03 21:51:00,153.0
2018-05-03 22:16:00,2018-05-03,22:16:00,2018-05-04 00:40:00,144.0
2018-05-04 01:27:00,2018-05-04,01:27:00,2018-05-04 03:08:00,101.0
2018-05-04 04:01:00,2018-05-04,04:01:00,2018-05-04 05:48:00,107.0
2018-05-04 09:10:00,2018-05-04,09:10:00,2018-05-04 10:24:00,74.0
2018-05-04 12:00:00,2018-05-04,12:00:00,2018-05-04 12:25:00,25.0
2018-05-04 15:48:00,2018-05-04,15:48:00,2018-05-04 16:27:00,39.0
2018-05-04 17:58:00,2018-05-04,17:58:00,2018-05-04 19:38:00,100.0
2018-05-04 20:37:00,2018-05-04,20:37:00,2018-05-04 23:44:00,187.0
2018-05-05 01:14:00,2018-05-05,01:14:00,2018-05-05 03:08:00,114.0
2018-05-05 03:47:00,2018-05-05,03:47:00,2018-05-05 05:24:00,97.0
2018-05-05 06:00:00,2018-05-05,06:00:00,2018-05-05 06:19:00,19.0
2018-05-05 09:02:00,2018-05-05,09:02:00,2018-05-05 09:30:00,28.0
2018-05-05 12:17:00,2018-05-05,12:17:00,2018-05-05 12:49:00,32.0
2018-05-05 15:00:00,2018-05-05,15:00:00,2018-05-05 16:17:00,77.0
2018-05-05 19:19:00,2018-05-05,19:19:00,2018-05-05 22:40:00,201.0
2018-05-05 23:36:00,2018-05-05,23:36:00,2018-05-06 00:53:00,77.0
2018-05-06 02:41:00,2018-05-06,02:41:00,2018-05-06 06:57:00,256.0
2018-05-06 09:42:00,2018-05-06,09:42:00,2018-05-06 11:28:00,106.0
2018-05-06 14:33:00,2018-05-06,14:33:00,2018-05-06 15:57:00,84.0
2018-05-06 19:06:00,2018-05-06,19:06:00,2018-05-06 20:46:00,100.0
2018-05-06 20:57:00,2018-05-06,20:57:00,2018-05-06 22:04:00,67.0
2018-05-06 22:24:00,2018-05-06,22:24:00,2018-05-07 00:38:00,134.0
2018-05-07 01:13:00,2018-05-07,01:13:00,2018-05-07 02:52:00,99.0
2018-05-07 03:31:00,2018-05-07,03:31:00,2018-05-07 05:35:00,124.0
2018-05-07 05:50:00,2018-05-07,05:50:00,2018-05-07 06:01:00,11.0
2018-05-07 06:06:00,2018-05-07,06:06:00,2018-05-07 06:34:00,28.0
2018-05-07 08:05:00,2018-05-07,08:05:00,2018-05-07 08:37:00,32.0
2018-05-07 11:29:00,2018-05-07,11:29:00,2018-05-07 12:05:00,36.0
2018-05-07 16:04:00,2018-05-07,16:04:00,2018-05-07 16:48:00,44.0
2018-05-07 19:15:00,2018-05-07,19:15:00,2018-05-07 21:59:00,164.0
2018-05-07 22:11:00,2018-05-07,22:11:00,2018-05-07 23:17:00,66.0
